req_id,user,ts,device,ip,country,mfa,status,session_id
d5577e0e-a42f-49c8-a2f1-388ad79ace26,user23,2025-10-17 07:35:33,Mac,11.11.55.247,USA,TOTP,SUCCESS,bb978f27-85b3-4483-ba10-e00d75414e35
34b5f9a2-8833-4ec2-b935-156ba1186182,user23,2025-10-17 08:16:22,Mac,28.239.70.194,USA,Email,SUCCESS,25e03e3c-9577-491e-8d48-c128a1d8a642
c42a42d0-f72a-44c6-bc05-eab4c9754351,user9,2025-10-17 10:25:03,iPhone,48.235.228.139,Germany,TOTP,SUCCESS,fd99a4c6-bcac-4c39-8e9b-816815c0d3c4
2a81f2ee-af7a-4c39-b571-d32600172ca1,user33,2025-10-17 11:55:17,iPhone,217.86.93.160,Japan,TOTP,SUCCESS,87987409-1eae-40e2-b9e1-0fbf4a005b15
85ea7619-c043-45fc-b82c-2965548930ff,user28,2025-10-17 12:24:54,Android,121.207.245.247,UK,Email,SUCCESS,8c9dbdc3-676d-4931-92ff-8cffaea2c944
00e6f73f-1a64-49ac-ace0-93ea92dd1394,user30,2025-10-17 12:49:00,Android,126.26.204.107,Germany,Email,SUCCESS,ed29e3c3-8b9f-4220-a2ad-ae91cabda00c
4e4612e8-47fd-4b04-a787-317c25767cdf,user21,2025-10-17 12:52:23,Linux,56.135.78.45,India,TOTP,SUCCESS,1847448f-7c95-4727-bbe4-02d8ba72dd28
d7845108-69c7-4775-9a1b-433759706956,user21,2025-10-17 13:57:37,iPhone,212.26.97.63,Japan,Email,SUCCESS,c23ec881-dee4-4626-b58d-6b94a4055fe1
1d03b62c-95f4-4272-b7ab-fa6f6c5be963,user8,2025-10-17 14:11:14,Mac,220.156.69.146,Singapore,TOTP,SUCCESS,95d2e370-70a3-4f84-8f93-61a6447c0684
acec526a-4d59-43a5-85de-183baf5a9b16,user17,2025-10-17 14:13:39,Mac,202.238.14.227,Japan,TOTP,SUCCESS,c43cdd3f-775f-4c22-a7a5-cfe936680b1c
3be969a6-59df-4e86-a32c-0933aa87951f,user24,2025-10-17 14:39:00,Android,5.217.67.42,India,TOTP,SUCCESS,b3b877f0-6fa4-49a6-82a4-7e166c284dbd
8dfe6758-c921-4fb1-95b2-935321def5f9,user44,2025-10-17 14:57:04,Android,163.114.233.11,USA,SMS,SUCCESS,4a8b1adf-0b7b-427a-bcb4-37fd3101374f
8c4f8444-2e7b-4236-b8a2-36be8257fd0e,user48,2025-10-17 16:16:12,Windows,84.245.133.252,Germany,Email,SUCCESS,6bb9eac4-1884-4fc8-858b-ff99a7a4a61d
c3bde498-160e-4a75-8e90-1b05d6416525,user44,2025-10-17 16:51:52,iPhone,73.34.51.163,Australia,TOTP,SUCCESS,c2e45b99-d1c1-4b70-958d-dbd10afabd2e
1e576aec-5919-4cea-8efc-06420b7e2273,user45,2025-10-17 18:45:45,Mac,24.123.173.191,UK,TOTP,SUCCESS,ff49fecb-9876-4c8d-a30b-74949cdc3d6d
ead7b13a-8b39-454c-b093-bf061b6bc4a1,user24,2025-10-17 19:05:32,iPhone,47.127.247.91,USA,Push,SUCCESS,e1bf68f0-e334-4a0f-9cd6-2117cb0be62e
b1e39996-2e70-46c2-a3cf-1b66227d5d13,user29,2025-10-17 19:10:10,iPhone,6.221.116.150,Australia,Push,FAILED,
b121e5d9-466f-42c1-9e4e-5b808a3c9652,user31,2025-10-17 20:22:05,iPhone,196.101.138.21,Brazil,TOTP,SUCCESS,115271a0-2281-439f-9e6a-b3d62885531f
abe2d8ea-59a7-4051-93de-507c6844c247,user35,2025-10-17 20:24:02,Android,58.6.151.147,Australia,Email,SUCCESS,fa7f0469-604d-471d-aac6-6a0493dccdb4
d38da045-bfee-4265-9075-6157da58a30f,user17,2025-10-17 20:32:36,Android,68.43.186.176,Germany,SMS,SUCCESS,75e06ca7-a6c1-4102-b2db-74c5d003019d
59a4f86a-f641-4356-a5d0-ac6881fdd128,user36,2025-10-17 21:46:57,Linux,220.188.175.59,Japan,SMS,SUCCESS,c49feb59-a162-4c36-a94f-8db3f836010c
9a4a3d3e-5b59-4463-955c-3a2fe241b238,user41,2025-10-17 22:25:16,Windows,168.39.91.168,Brazil,SMS,SUCCESS,62732372-22ed-4cc7-ab3d-0e56fb2c3a62
82a69ee4-ebc9-441e-a5c2-4e58d0507e35,user7,2025-10-17 22:52:00,Linux,174.54.222.209,USA,Email,SUCCESS,f6940556-2a41-46ab-a730-bcfaf2e59b7a
22855f6e-0d2f-44e7-b157-c709a1340ed0,user12,2025-10-17 23:12:16,Mac,24.41.207.176,Australia,SMS,SUCCESS,089dba51-3272-4848-bd9d-5a1e8dd5b07c
3247ff2b-8fb5-490b-835f-e4d32ba22b67,user49,2025-10-18 01:09:17,Linux,68.189.31.176,UK,Email,SUCCESS,71683a91-a396-441b-8ab8-7d765e7f3725
fbf8076c-9436-4830-b1ad-58f6d00d9c77,user15,2025-10-18 01:10:52,Mac,203.223.156.181,Japan,Email,SUCCESS,37e7f499-0cee-4c43-946c-3905ba923771
58661d05-88a5-4d22-a6c7-9b7df663d642,user39,2025-10-18 01:58:03,iPhone,106.233.211.166,India,Email,FAILED,
327033f0-b214-4f91-ace0-28fa37a57434,user20,2025-10-18 02:16:17,iPhone,102.167.147.51,Australia,Push,SUCCESS,0cbf8db4-8dc4-4907-87bd-556055642a20
3ecb24fc-3174-4d84-8063-0958688e1889,user49,2025-10-18 02:50:35,Linux,33.83.169.139,Australia,SMS,SUCCESS,20bd8ca6-120e-4a7c-953e-7c33ce42fab4
bb4c1bdf-ba28-48c6-a17b-82579e3059b9,user25,2025-10-18 03:10:20,Linux,211.51.228.138,Singapore,Push,FAILED,
e76f1df7-2d8b-43ae-9d4b-b64c4340f254,user11,2025-10-18 04:46:18,iPhone,126.37.148.162,India,SMS,SUCCESS,865f093a-b5b1-4bd7-8932-b27022bc1fa2
ea01f4ad-267f-4a61-93f3-721842f3b672,user39,2025-10-18 04:56:32,Android,25.10.56.191,Australia,Push,SUCCESS,f68bccf0-68ca-4a90-a134-4bd71f497c87
e2cd5e69-49af-44ee-b94e-f6bf583f0654,user34,2025-10-18 04:59:28,iPhone,205.29.181.205,Singapore,TOTP,SUCCESS,37f14c93-1506-4f2e-aab7-29881b3f6507
bb0c7a4f-3c80-48ed-a673-b0d26d81cde6,user35,2025-10-18 06:19:02,Mac,217.228.127.90,Japan,Push,SUCCESS,c9e198f8-de69-465f-97ae-a275299c57e8
5eeb2af4-06d2-44e4-9af5-048987cd7f8c,user8,2025-10-18 06:21:08,Android,216.136.237.250,Singapore,Push,SUCCESS,2fdb5613-999a-4d5e-be96-135c6cdcf3a8
805e9b9c-deef-4809-a751-35718797f65f,user40,2025-10-18 07:12:35,Mac,62.5.229.118,Australia,Push,SUCCESS,7cda9469-dc38-4965-a47e-8ba10495631b
ef6ec61c-a833-49cf-9e48-e937c1aa74a1,user1,2025-10-18 08:05:35,Android,213.98.196.211,Singapore,SMS,SUCCESS,9b3227d6-88dc-4f54-a8a7-52f91dd5d8e6
67520521-78c3-43c0-8f53-3b96e5553b2f,user20,2025-10-18 08:25:40,Mac,105.196.249.4,Germany,SMS,SUCCESS,34d54ae0-3d6c-4c5f-832e-9e4fd61f5efa
b6e257ef-d5d8-45e4-a927-ade7161630aa,user13,2025-10-18 08:44:35,Android,101.218.255.198,Germany,TOTP,SUCCESS,a3259941-40e5-434e-b7fc-1b4f1afd105d
34bd3289-76cc-46d8-b572-2b10ae0610b1,user47,2025-10-18 09:42:42,Android,142.113.132.168,USA,Push,SUCCESS,457c6654-2d00-4773-b42a-0c6e040761d3
e2037b4d-0a8c-4106-84f2-c17af8cc33a5,user9,2025-10-18 09:43:19,Android,48.71.59.168,UK,SMS,FAILED,
e87e6257-c91a-4e24-8948-c6108c9c9332,user20,2025-10-18 09:49:07,Android,204.120.242.207,Singapore,Push,SUCCESS,9a7a7c68-9e8d-430b-ac33-2fcb00a6fec4
2cc4b6bb-f777-4cee-b891-88e4f7569c3c,user35,2025-10-18 09:56:18,Linux,214.173.141.253,Australia,Email,SUCCESS,ba89408c-d07a-40d3-81d3-807f82ea4d2a
6a3c6172-85f1-4d6c-b745-7199949d8d17,user17,2025-10-18 10:20:23,Android,188.220.75.35,India,Email,SUCCESS,deabd209-ce7e-41dd-8124-3e3ba6da97e2
8613608a-fee2-4d3b-8039-cb68a763e441,user41,2025-10-18 10:55:08,Mac,88.48.175.187,Brazil,Email,SUCCESS,6480d220-157e-4a97-b9be-50c6322c8764
d218df5e-3976-41dc-a045-9f1477d0d735,user17,2025-10-18 12:30:10,Android,163.19.234.210,UK,TOTP,SUCCESS,72ae8107-eb82-473d-a6ac-99ba3160de6c
702f9fdb-3370-45db-83c0-d941f5fba094,user46,2025-10-18 13:47:35,Linux,145.97.169.151,Australia,TOTP,SUCCESS,7e17b096-32cc-482a-a138-32c4886437fa
31cbded9-101b-491a-9571-b73f397fdf5d,user37,2025-10-18 14:02:16,Linux,211.234.36.79,Singapore,Email,SUCCESS,74733fda-18cf-48af-8d6e-f83c539f7e2b
eed7d53c-a43b-44a2-b08e-499ff4acd1d2,user21,2025-10-18 14:31:33,Android,145.128.134.187,India,Email,FAILED,
2e0bb0d8-b681-4636-b9b5-aaa11b8545e6,user15,2025-10-18 15:18:45,Windows,43.243.233.236,Australia,Email,SUCCESS,ef22082c-e440-4399-bd7c-b093d184318f
646faa69-4c48-4c23-94ab-54658e49053c,user44,2025-10-18 16:05:56,Windows,142.188.64.241,India,TOTP,SUCCESS,998e84e2-b8b5-4c5d-beeb-94c8e3a1f569
893de75f-0ac6-4457-9f20-b0f15fcc2ea0,user13,2025-10-18 16:35:18,Linux,220.250.175.31,Japan,SMS,SUCCESS,cc7c8ebc-d2a6-46dc-ae5e-5468eba039eb
df2459fe-5fd1-4e9e-98ef-07a387adb2cd,user44,2025-10-18 17:42:15,iPhone,39.19.236.118,UK,Email,SUCCESS,e06191cc-e071-430e-b045-6b0c8d96bc02
4b813e66-78b5-4f1a-9381-d97f732f1da6,user41,2025-10-18 19:58:53,Mac,214.116.218.118,Singapore,Push,SUCCESS,51e27ddb-98d0-4a58-9456-ee774e2aafe1
c42a57ff-3b5f-4759-b949-ecd100b5407e,user29,2025-10-18 21:06:38,iPhone,11.114.92.254,Australia,Email,SUCCESS,ee310f1b-5b3b-42e5-8a1d-3794ad74da43
e13f8137-640c-46a0-bf95-f2c52e5255b4,user12,2025-10-18 21:19:59,Mac,104.61.84.154,UK,SMS,SUCCESS,ba723b23-7efa-4e38-a95d-66c1ffd13196
b4168869-9930-4b1d-965a-d4f7d02acab4,user43,2025-10-18 21:23:57,Linux,95.114.239.176,USA,SMS,SUCCESS,60288634-6241-4f26-91ef-67fc4b70888a
68b03123-2837-4e13-9b43-05777b911e2d,user44,2025-10-18 22:42:09,iPhone,46.39.121.18,Australia,TOTP,SUCCESS,5b08e48e-f647-4073-a7aa-5373b6f7236f
05151d9f-99af-4a1b-b53f-1f531cbf1e76,user4,2025-10-19 00:03:52,iPhone,158.105.241.244,Brazil,SMS,SUCCESS,7ba36e45-9525-4ff2-ac75-ff84a756f6b7
d27e546a-83ac-476d-b3de-4020da981431,user23,2025-10-19 03:33:01,Windows,86.188.109.239,USA,TOTP,FAILED,
26dce0f2-48f1-4d0b-9be9-a81aef3ff5d2,user10,2025-10-19 03:42:48,iPhone,210.225.168.107,Singapore,SMS,SUCCESS,061f97c0-6da9-4db4-bddd-1022be948e28
04b35b98-0191-4c0a-a092-b6e7201a749b,user33,2025-10-19 03:51:59,Windows,202.85.123.142,Singapore,SMS,SUCCESS,8c14f428-76be-4f62-a441-3db8719ad2ba
d1055874-ed80-41a4-b6d8-4e4c4e392840,user10,2025-10-19 03:56:42,Linux,222.168.33.180,Brazil,Push,FAILED,
0791d1b4-5102-47a0-ad30-f3597a165c16,user47,2025-10-19 05:45:41,Mac,137.213.86.196,Germany,Email,SUCCESS,a4ff1c87-55a7-4550-88bb-8d62c619e65b
5320686c-cf25-45d5-8606-92820c862e8d,user9,2025-10-19 06:27:08,Linux,209.242.13.64,Japan,Push,SUCCESS,9d4dfa4b-e94e-4f1a-9a7b-8668b4f2548b
9c78bd15-477b-4a9f-9b6b-d09ef2b37dc2,user11,2025-10-19 06:33:31,Android,203.68.199.140,Singapore,TOTP,SUCCESS,f96470ca-ea1b-409c-8f1c-4ffdeb09d364
c1a73ad5-3dca-4f7c-88c5-33504d7b3532,user41,2025-10-19 06:40:50,Windows,148.182.238.130,Australia,SMS,SUCCESS,0f424e04-e183-4f92-ae5a-a5eff8888095
9590878d-2992-437f-9d60-edf01a063d2e,user23,2025-10-19 06:54:41,iPhone,185.50.162.92,Brazil,SMS,SUCCESS,b3df2aa5-0e66-4879-98f6-5c034c881300
ea47e072-6017-43d9-9767-a5b8ddcf6432,user13,2025-10-19 07:46:59,Android,64.162.255.206,Brazil,TOTP,SUCCESS,27937762-03ed-4997-b307-c7adf6de7005
47b4c9b0-45b9-48ab-b4f5-e958fa85eea3,user41,2025-10-19 07:58:10,Android,143.52.51.65,Germany,Email,FAILED,
d54a1b38-f11c-469f-8d60-58ddc182a0af,user40,2025-10-19 09:04:17,Windows,219.17.147.15,Singapore,Push,FAILED,
d0f70fbb-82a4-4626-86a0-2749af2561ec,user28,2025-10-19 09:14:53,Windows,8.75.250.68,Brazil,Push,SUCCESS,3d6314e7-e542-465b-b424-0a89140a3189
331a11a1-a042-410b-aeff-4001b7de1118,user24,2025-10-19 10:30:32,Mac,167.123.189.241,India,Push,SUCCESS,e658efad-94d2-4538-aa74-06f640013efb
51a02210-857c-4cc7-b3bd-2c49bd6d5486,user47,2025-10-19 11:07:04,Mac,200.201.18.184,Japan,Email,SUCCESS,9802b5a9-1ed4-4613-9137-a4ac10151417
e1bbc794-7391-437c-a8bb-3660d72e5643,user33,2025-10-19 12:16:05,Mac,217.108.58.131,Japan,TOTP,FAILED,
1545bb11-e0c4-4d35-8ed5-f66058708216,user36,2025-10-19 13:33:18,Linux,203.117.135.150,Japan,Email,FAILED,
8274f561-36ef-446b-a806-11099c4092a7,user44,2025-10-19 13:48:40,Android,108.103.3.76,Australia,TOTP,SUCCESS,f74dd353-944a-40be-b2e7-9e38cadc02c6
bcd0e88e-9711-4f82-b502-10844e818e75,user31,2025-10-19 14:15:16,Linux,193.66.69.136,UK,SMS,SUCCESS,6d9c271c-3ca8-4bf8-8a0f-703f5329cb4f
1cf401b3-3fe1-4501-b1c7-ec4c57653c21,user17,2025-10-19 14:32:48,Mac,206.24.211.38,Brazil,Email,FAILED,
4e48862d-435c-4362-8cfe-8a61808d3aa9,user1,2025-10-19 15:01:11,iPhone,174.192.232.45,Brazil,SMS,SUCCESS,47c880be-b5d8-4246-8c2f-081b185e3e1f
0e65847a-502c-4191-925e-9a4a01d9cb2b,user13,2025-10-19 15:43:22,Windows,89.252.82.43,India,TOTP,SUCCESS,4ecba91b-2ab0-43ff-a59a-6e7c9e96f41a
56ddf16b-c744-4441-86ad-620a8d3d1ddb,user30,2025-10-19 15:44:37,Android,85.117.112.236,USA,SMS,FAILED,
36bcaac8-9d73-4aac-a4fd-6a85a9e328df,user6,2025-10-19 16:29:36,Linux,23.112.217.28,Australia,Push,SUCCESS,e402842d-3361-47a9-a94d-a1683cd39f46
5626070e-b9fc-4285-b2c6-1fea2702af33,user8,2025-10-19 18:20:52,Android,153.59.102.151,USA,SMS,SUCCESS,153aac6f-b4df-45bf-acd8-c4d18d0fd802
5d756c2c-e8f6-4107-896a-2ca69c9aa1c4,user35,2025-10-19 20:32:47,iPhone,209.11.53.218,Singapore,Email,SUCCESS,02fedd87-ee1a-4c5e-920e-1b1031f8a0bf
7500dd7e-44ab-45cc-936a-70583bd79b73,user34,2025-10-19 20:35:04,Linux,131.182.126.163,Brazil,SMS,FAILED,
dc2e6c23-e7d8-433f-a5bd-ed41adac0b9f,user14,2025-10-19 20:50:14,Windows,201.73.18.126,Japan,TOTP,SUCCESS,9fba2561-db02-45b8-a008-fa486806ab58
c2a68515-5ec4-49a4-8df9-6e312444f54d,user24,2025-10-19 22:42:13,Android,210.26.248.161,Japan,Email,SUCCESS,ae10cd41-0d44-4548-946f-b73db2254825
6e57c028-a50a-4a85-a9b0-f963312f22d6,user34,2025-10-20 00:03:02,Mac,4.221.129.187,Germany,SMS,FAILED,
19a4d3ca-9334-4c83-8dc2-609cce26ec4a,user9,2025-10-20 01:09:35,Android,214.63.128.141,India,SMS,SUCCESS,7f66ed19-4f3d-4268-a0c9-8d1c1a53fdca
cc9c6941-8a1c-40cc-bc52-a69218ab5bb1,user35,2025-10-20 01:27:42,Windows,220.12.102.195,Japan,TOTP,SUCCESS,e16d8a49-684b-48e9-a2f8-9ddebc26bbf2
b22f9972-d41f-49eb-a144-64e22a6a7414,user41,2025-10-20 01:28:52,Mac,119.207.196.224,Germany,Email,SUCCESS,cd856358-a88d-4f37-97ba-642c01c1a2cd
43613366-c371-4413-ac0e-61652543ada5,user38,2025-10-20 02:00:48,iPhone,21.227.161.24,Germany,Push,SUCCESS,a22eb01c-c284-4ae5-ba1d-b3efdc590771
3be5cce9-7772-4a29-8c92-da8b4ff28a17,user10,2025-10-20 04:03:10,Linux,117.86.133.210,UK,TOTP,SUCCESS,93e2d174-4f93-40f8-8771-20de005e3396
31b1d491-eae3-4cae-89ca-5615564352c6,user30,2025-10-20 05:54:44,Android,215.197.232.35,Singapore,Push,SUCCESS,7ff1fd62-f83e-47de-b763-783d98d06825
087e3821-234b-4790-acb6-77e70e3d1671,user7,2025-10-20 07:00:49,Android,58.32.253.52,Germany,Push,SUCCESS,409d0775-0280-4999-8a23-abb4548ccea3
fedbe926-1b1b-4fec-a16d-7510a41699fd,user38,2025-10-20 07:20:50,Android,249.239.234.108,Australia,Push,SUCCESS,6c475eeb-563d-4cdc-b897-3d31cc654c98
d596d73f-8836-41e2-9c2f-9b6c3594b3ee,user26,2025-10-20 07:24:23,Linux,126.128.60.161,Australia,Push,SUCCESS,ab1e1919-936a-47c2-991a-a5df569a0d4a
528017ce-5ed0-4b95-8b3c-d2511382435c,user35,2025-10-20 07:56:44,iPhone,174.216.44.238,Brazil,TOTP,FAILED,
936e2491-a9e5-41ef-95f2-308087b34aba,user7,2025-10-20 08:21:14,iPhone,53.88.156.37,Australia,SMS,SUCCESS,b23afa09-18d2-4d0a-b3fc-a2ffc4614e2f
9797f89e-be8a-4c44-8b41-ca72ec9f1211,user30,2025-10-20 09:34:39,Android,9.207.17.87,Germany,Email,SUCCESS,100797e4-2051-41ed-816a-888a94deec89
da162f97-4acf-4288-86fd-460e94fd82f1,user47,2025-10-20 10:04:48,iPhone,4.172.243.17,Australia,SMS,SUCCESS,a8c6f5f3-e73a-4124-b74a-4b80457057ab
7b699e50-d325-4f44-8e01-448ee3b7de65,user29,2025-10-20 10:23:12,Mac,22.107.225.181,Germany,SMS,SUCCESS,9b170223-19c3-44ab-a3e6-febc1a3d9f3b
b7871f1a-6ced-4318-aef9-9763ced85c5a,user17,2025-10-20 10:55:25,Mac,50.32.80.209,USA,Email,SUCCESS,a1b4fa78-8ebc-443c-bf20-dc64a79093cc
8c2e7fa6-d658-4702-9458-84da14b4cb26,user15,2025-10-20 11:01:39,iPhone,189.49.62.187,UK,TOTP,SUCCESS,8581f133-1dd0-425f-80f5-d8a5ed960400
34fec5f4-e671-4f1c-805a-25410ac58db1,user24,2025-10-20 11:07:28,Mac,20.130.197.206,USA,TOTP,SUCCESS,b23fe87a-748d-44c8-bf47-f9197c73c423
db2787cc-07c4-4bd5-ac0d-68c750b9ad6f,user6,2025-10-20 12:02:34,iPhone,206.67.45.49,Japan,TOTP,SUCCESS,c688a148-e443-4663-8d16-9e5745f4d0b0
0497ca9f-fe6c-4cbc-a8cc-871300811631,user4,2025-10-20 12:05:26,iPhone,159.175.62.128,Germany,Push,SUCCESS,d6153903-f82b-4b0c-b964-ca377980636c
b5cb6312-5687-493b-9ffe-47924d92284d,user40,2025-10-20 12:40:14,Windows,48.86.231.117,India,Push,SUCCESS,80fbaa5e-0f14-49c0-9bb7-665e6e33e60a
95aae39b-f45a-44b9-aa45-cd58f2937900,user29,2025-10-20 12:57:23,Linux,145.229.170.150,Germany,Push,SUCCESS,476701b5-6468-47a1-b86f-d6ffad2281c3
c338acf1-729c-48c8-999b-5a0a84ad86da,user40,2025-10-20 13:49:06,iPhone,159.10.135.233,USA,Push,SUCCESS,0e616c02-a42d-4dd9-9480-21b2010bcaac
4bed3f33-17e1-4484-99f0-d8b9dc2884d4,user23,2025-10-20 15:09:57,Mac,168.102.230.204,UK,Push,FAILED,
c4e8e2d6-b335-46fe-8a46-2b0a8988918e,user41,2025-10-20 15:20:36,Windows,216.218.140.67,Australia,Email,FAILED,
8b45d3e4-964d-4628-83e3-a3efa61b2a60,user25,2025-10-20 17:16:18,Mac,207.42.229.187,Singapore,Push,SUCCESS,f63149b5-78be-4898-a7c3-c19a19e186af
74e1321c-34eb-4f6f-bcd9-b816b4f13296,user49,2025-10-20 17:20:06,Mac,137.62.88.113,UK,SMS,SUCCESS,2c2afc77-0eb0-46e9-8cb9-5a1e532265ad
1affdbec-014d-4056-8876-dc53eada0144,user47,2025-10-20 17:25:11,iPhone,117.115.58.172,UK,TOTP,SUCCESS,1f697a51-136b-43cd-a111-e9a0d62b8aae
9b5656b9-e315-4056-bb20-cb01ce3da167,user20,2025-10-20 17:46:35,Mac,108.79.80.187,Germany,Email,SUCCESS,a6cfcc85-a3ca-4179-acfb-49c1a298781f
743a15c9-1738-4446-b703-628da6940159,user27,2025-10-20 18:19:28,Linux,166.42.66.176,Brazil,Push,SUCCESS,896da967-7470-414f-81d8-d6bbb383ed81
330988d3-1353-4b47-94b4-02b22dac3b10,user2,2025-10-20 19:04:35,Mac,218.65.129.189,Japan,SMS,SUCCESS,87be4163-4cfd-4029-bb86-b88c39ab2023
9643af0c-ee41-4efe-9a1b-de005658c954,user2,2025-10-20 20:03:43,iPhone,210.148.129.116,Japan,TOTP,SUCCESS,30b56b66-7310-439d-8fd4-07929f9fadca
057b7eab-a18b-4762-afee-4be4e5717253,user34,2025-10-20 20:15:08,Android,123.199.234.94,USA,Push,SUCCESS,01a0196e-83a5-491d-9375-c2d29e19f73f
4ab3b466-6cfd-4046-a31b-224b8da9f679,user33,2025-10-20 20:27:52,Linux,70.98.7.46,India,Email,SUCCESS,fcd2f92c-4527-4762-967d-578bb029ead6
ac3c93ae-c836-4739-ade2-0e1ce17569be,user16,2025-10-20 20:48:46,Android,23.227.202.248,UK,Email,SUCCESS,89b33bcb-2454-47b6-968f-da5c58e45af2
308a0e12-fbdb-4463-adaa-ebead1dd9c76,user13,2025-10-20 21:53:25,iPhone,32.85.220.179,USA,Email,SUCCESS,02fa098c-d2f8-4356-a845-a7b3ff6926fd
c31877f3-9792-4b2e-a928-0e8fcfb26ac1,user34,2025-10-20 23:15:43,iPhone,205.164.157.250,Singapore,SMS,SUCCESS,aeab5bdc-fdf2-460b-a084-aa2c09d793d1
99212b87-5e24-4c38-9f69-119f0488d574,user3,2025-10-21 01:28:05,Linux,169.203.137.170,USA,Email,SUCCESS,dbff7bfa-84f7-4b13-8910-fe95ae68d860
b9dadd07-cd24-47d3-851e-57bf0360bedf,user36,2025-10-21 01:29:01,iPhone,203.145.99.189,Singapore,SMS,SUCCESS,2c690d3d-f149-46a8-972f-93c33102979b
24c2a2c5-b715-46e9-992c-b690097d79b3,user29,2025-10-21 02:14:26,Mac,11.132.88.250,Brazil,Email,SUCCESS,57f02752-7188-436d-bd75-6ac1fea75e35
4569f585-95db-4032-9618-d2478dddab7c,user45,2025-10-21 03:04:44,iPhone,217.123.135.187,Singapore,SMS,SUCCESS,fec66fc7-9882-41ed-8b6d-a66acb5f1136
cde45171-1a3d-4ba4-a441-620fd7a2cc02,user47,2025-10-21 03:20:56,Android,73.244.166.77,India,SMS,SUCCESS,3dffa1e3-6334-4657-8cec-fbb812e7c055
01f193cc-eb41-4889-9869-4cb08c61a6c2,user7,2025-10-21 04:18:37,Mac,187.223.234.91,Australia,Email,SUCCESS,1cfdfa4a-a73e-44d8-8711-c57425fc7e20
1f4b2427-f08e-48b9-a0d2-1d0dc51a13a6,user43,2025-10-21 04:36:16,Android,192.248.130.200,UK,TOTP,SUCCESS,c75be9a2-7a1f-4d35-a650-41e361e56e5d
fc53bd64-d923-44ee-b482-68b8c14402e3,user13,2025-10-21 06:04:42,Windows,58.114.188.151,USA,SMS,SUCCESS,e78a43cb-9242-4085-b11e-7bd0211b6761
5db25ff6-342a-4e9c-ae50-ca73f312c79b,user37,2025-10-21 06:09:03,Windows,18.37.19.110,Brazil,Push,SUCCESS,2afa1e0c-78f3-4802-a79b-af8303a21f9f
ec4dd6f1-12e4-435e-94bd-00eb6e838e4f,user17,2025-10-21 08:26:48,iPhone,65.254.79.148,India,SMS,SUCCESS,955fd717-8c84-4902-b97a-a5ae75dda3f9
bffb2970-1f2f-4496-a5e2-72511fdcd8ea,user41,2025-10-21 09:24:03,Linux,39.19.226.201,UK,TOTP,SUCCESS,78fae827-02cd-476c-8136-b86fc83dc82d
b07dd15f-4429-4392-bff1-b90e675cf3b2,user19,2025-10-21 09:28:29,Windows,218.170.55.152,Japan,Email,SUCCESS,3e249a6d-05bb-4d5c-8574-aa3fcc9483e8
04dd257a-58a5-4dd6-a2c9-1b9fbee9117b,user31,2025-10-21 11:18:59,Linux,163.67.251.193,India,Email,SUCCESS,7dc93b6b-70d5-4bde-acf4-c72cd8b3b53b
25d723d2-3384-43a7-a657-f7e61b91c277,user16,2025-10-21 12:06:19,Linux,211.245.182.43,Japan,Push,SUCCESS,b3e3c2bd-fd8f-417f-aba5-b20d058616b5
39fe9235-5e8a-4013-9f66-62a517cb8cf0,user41,2025-10-21 12:19:18,Mac,229.67.236.78,Brazil,SMS,FAILED,
98f74cf2-cffb-4fe3-b7dd-96f2b00ad7c6,user25,2025-10-21 13:24:27,iPhone,55.132.59.105,India,TOTP,FAILED,
8e74a3c9-c28f-4f76-94d5-f79ec0845e13,user24,2025-10-21 14:40:03,Windows,204.51.70.39,Singapore,TOTP,SUCCESS,c10952a2-7099-4943-9cfb-49258c88646d
e24b140e-34b2-473b-bc7a-7e9488c60ea4,user23,2025-10-21 15:11:07,Android,16.72.35.29,India,Email,SUCCESS,3f6bc8fc-82e6-4ca4-9a56-8b0b0a9b5058
f7238f3d-69f6-445a-a954-afd5c491b67b,user31,2025-10-21 15:29:34,Windows,242.144.95.236,Australia,TOTP,SUCCESS,acca7551-e03d-42cc-a8ed-7bffe3e82eb5
9952f099-e279-40ff-a9a2-39f66825f305,user36,2025-10-21 15:30:43,Linux,64.83.130.81,USA,TOTP,SUCCESS,b6075578-d65c-4414-aadd-13bee334e6de
d8ca2e99-a0d9-4b41-8d83-bcaca253648c,user8,2025-10-21 16:20:40,Linux,211.167.66.66,Singapore,Push,SUCCESS,f5412f81-f6a7-4db6-bade-e45611ff2ed5
994bb04b-f7ad-41ca-962b-d783137e3a19,user47,2025-10-21 16:30:38,Android,121.127.42.46,Australia,TOTP,SUCCESS,6e3082dd-5963-4185-9486-13a6b52ca4ac
fc3c69af-205f-49f4-b3db-0ac969e4f72d,user44,2025-10-21 16:53:07,iPhone,218.196.88.104,Singapore,Email,SUCCESS,2e107bb9-1a35-4104-930b-2aa485987b57
90d9fe44-b8bf-4964-9c8a-940ad5d48a00,user25,2025-10-21 18:59:51,Windows,149.92.233.90,UK,SMS,SUCCESS,44a5fd8d-fb02-4492-a0f0-4216bdfc98ee
b3503223-9647-4079-aa7f-4fc79de0194d,user13,2025-10-21 19:01:01,Mac,76.6.82.67,Australia,TOTP,SUCCESS,b92a0d01-f157-4c9d-b154-b77cc8728f7d
