usage_id,ts,user,app,action,duration,data_mb,session_id,request_id
cf9cd273-d817-425f-8fae-cad5449dc4ff,2025-10-16 22:14:03.000000,user37,SAP,download,1959,143.57,e4c37d74-0916-49c2-bca8-a4b1d008b25c,a417c8aa-10f4-4149-ac0d-5e38a83f0690
d6aa2233-6b01-4628-a73e-c888da758913,2025-10-16 22:25:29.000000,user45,GitHub,download,2755,463.47,59bc2b79-aa50-45b3-84f3-9c134af7adcd,a137b113-2e9b-47f1-ae6a-972a79be58b8
0be6b2d5-5b08-42c9-9224-263ce358d428,2025-10-16 22:46:41.000000,user33,Databricks,modify,1647,402.19,792f120e-1023-41d1-81f3-4f6f30121165,
39b8d429-1dae-40dc-b0f3-e7cd15385d1c,2025-10-16 23:27:12.000000,user37,Jira,upload,2116,486.87,9b911998-c43b-4f8b-8010-864ede2c306b,
12e5b306-7f7b-4cc0-849c-e3662daa81ef,2025-10-16 23:29:14.000000,user43,Salesforce,modify,3466,303.58,6defe31f-6c04-4fba-bec8-b9433b3e06fd,
d4e04db0-5be2-43a0-82e4-45e0fa46f2e5,2025-10-16 23:32:23.000000,user6,Databricks,modify,719,485.57,faad7a6a-e64c-4c3e-ada3-c278a594a1c5,29e73c4d-2921-4a3e-b7a3-b8ab3b14a5a0
e2702a71-ad5b-4613-8cd6-0b39ab907cd4,2025-10-17 00:02:32.000000,user33,Jira,modify,2896,2.24,e3cd6eca-f508-479b-ab03-3109906b1cf9,
2bb2ae1a-cd2b-4489-9f7b-f5bc1eb1f7a1,2025-10-17 00:06:48.000000,user1,Salesforce,download,99,256.77,9dc48ebe-7b97-488f-8d55-5ce3108331e1,5ec3fbb0-8551-48bd-bbae-aa6d14c5f1ff
0e4c1917-63fa-46e3-8666-24cd2984e390,2025-10-17 00:20:04.000000,user31,SAP,view,900,135.29,f975dabc-cd3b-483a-9563-0904b195b351,980e07e4-d144-4108-ba59-fa5c2a10374a
3798db94-80a5-4d74-b80b-113ed399a444,2025-10-17 00:43:35.000000,user39,GitHub,upload,3304,357.52,27147357-ea84-4d92-94d7-ed53f9342c37,80ea0568-78e6-4828-90da-ac0949949351
1f9042a5-87a3-4cfa-ba4a-ffa27faf6b5f,2025-10-17 00:53:07.000000,user37,Jira,modify,3488,156.78,e4c37d74-0916-49c2-bca8-a4b1d008b25c,7cf88bf6-9aab-4ca7-83e1-f637c8ff2d9d
d982c27d-2c3c-4156-af34-6d97196bf5ca,2025-10-17 00:59:12.000000,user24,GitHub,modify,2695,436.08,04069edc-4519-4cfd-bd12-b757c26edb37,765a447d-23f3-420f-8ccc-869682af644d
f17b9505-898d-4751-bd8f-77a91612a5e2,2025-10-17 01:04:12.000000,user37,GitHub,download,2526,135.88,9b911998-c43b-4f8b-8010-864ede2c306b,342a389d-bc1f-465d-ab71-6269d1b6be9a
1464b454-81b4-4391-8253-752393f32548,2025-10-17 01:07:22.000000,user6,Workday,download,1228,464.12,faad7a6a-e64c-4c3e-ada3-c278a594a1c5,8920d329-190c-4281-8363-6c207e82825a
13b53e24-2b25-4458-880f-ca33ecf08715,2025-10-17 01:26:40.000000,user37,Databricks,upload,1408,495.03,9b911998-c43b-4f8b-8010-864ede2c306b,a417c8aa-10f4-4149-ac0d-5e38a83f0690
eaa23834-2d9c-4093-bd30-767eff36915a,2025-10-17 01:52:45.000000,user43,Snowflake,download,1662,40.56,6a980c16-c6b7-433e-aced-98e32787ebb2,
1959bde7-6715-4b51-984c-474ae281b54a,2025-10-17 02:05:38.000000,user47,Salesforce,upload,2802,10.4,dac3424b-12aa-4a90-a3f4-69168fada388,d6de783a-8c3d-4581-a0e1-683af840b183
ad25309f-3e7f-4e7b-9bdf-66ab5b1254a0,2025-10-17 02:07:25.000000,user39,GitHub,view,1342,247.56,27147357-ea84-4d92-94d7-ed53f9342c37,8af0f73f-c767-4be7-90ec-6e0bae226de1
9127ceab-1536-4e62-8eaa-9ca7e11466b9,2025-10-17 02:13:47.000000,user43,GitHub,view,2718,155.07,6defe31f-6c04-4fba-bec8-b9433b3e06fd,
4ec6d363-4025-4685-adec-dde64b16a7d7,2025-10-17 02:17:13.000000,user1,Workday,view,3020,32.7,9cb1dd09-66a5-450a-b3c4-29556129efea,5ec3fbb0-8551-48bd-bbae-aa6d14c5f1ff
f2c71b52-6b84-418e-b976-c65f1f196743,2025-10-17 02:22:22.000000,user24,Workday,view,604,329.27,04069edc-4519-4cfd-bd12-b757c26edb37,
f4628b9e-3343-48d4-98fe-f5fe11c77d28,2025-10-17 02:28:58.000000,user6,SAP,download,2964,311.73,faad7a6a-e64c-4c3e-ada3-c278a594a1c5,8920d329-190c-4281-8363-6c207e82825a
f4585719-937d-4f0e-8064-65f2f12ddf23,2025-10-17 02:42:50.000000,user43,SAP,upload,2842,261.82,6defe31f-6c04-4fba-bec8-b9433b3e06fd,
868135fb-507a-4dea-b502-e061c6074dc6,2025-10-17 02:48:40.000000,user33,SAP,view,1551,47.04,e3cd6eca-f508-479b-ab03-3109906b1cf9,cacd43fd-a4c2-4c17-b6da-5a761100dd79
9a1c06c8-ea06-471c-b619-7a9d903bdee9,2025-10-17 02:49:35.000000,user37,Workday,upload,2336,156.89,b9f52256-1aec-48a7-9440-0d10f03d360f,
5ee5ad76-f6de-4001-8fe8-cc6c5f1b4b02,2025-10-17 02:50:22.000000,user31,Databricks,modify,2129,321.85,f975dabc-cd3b-483a-9563-0904b195b351,
d300499d-e80d-4eae-9001-da9cc57bb1ca,2025-10-17 03:04:05.000000,user39,Workday,view,3482,226.76,27147357-ea84-4d92-94d7-ed53f9342c37,8af0f73f-c767-4be7-90ec-6e0bae226de1
e9183a3d-5a69-4531-8263-a2d4d3bdf3c9,2025-10-17 03:35:01.000000,user43,Salesforce,download,1713,103.48,6a980c16-c6b7-433e-aced-98e32787ebb2,
6a0c41d3-627f-40b3-bd07-e503d1731ee0,2025-10-17 03:50:09.000000,user43,SAP,view,768,58.14,6a980c16-c6b7-433e-aced-98e32787ebb2,
f6144892-3b20-4984-92dd-c964c3bc51a2,2025-10-17 04:16:35.000000,user39,Snowflake,download,1753,248.7,27147357-ea84-4d92-94d7-ed53f9342c37,36d7039c-c2e1-431f-8738-4480b46025b3
0adb8b50-3510-4755-b9fe-93ba2eef9b75,2025-10-17 04:27:06.000000,user7,GitHub,download,2123,307.48,a9249776-814f-4598-8474-96e03bc047bc,
a6ad7629-9c06-4a82-8f11-006f67c5e67d,2025-10-17 04:37:36.000000,user37,Databricks,modify,1961,339.98,b9f52256-1aec-48a7-9440-0d10f03d360f,342a389d-bc1f-465d-ab71-6269d1b6be9a
aea46e32-126a-4042-a84d-22542ff412a6,2025-10-17 04:50:59.000000,user24,Snowflake,upload,2202,300.63,04069edc-4519-4cfd-bd12-b757c26edb37,765a447d-23f3-420f-8ccc-869682af644d
d22cc332-e839-411f-b236-f7f52007cb66,2025-10-17 05:01:24.000000,user37,Jira,modify,994,67.63,b9f52256-1aec-48a7-9440-0d10f03d360f,7cf88bf6-9aab-4ca7-83e1-f637c8ff2d9d
4a3a4748-f332-4744-8eff-6fcc7bc5d157,2025-10-17 05:12:03.000000,user43,Workday,download,2882,257.64,6defe31f-6c04-4fba-bec8-b9433b3e06fd,
0e04ac44-baef-4176-89ed-abb577855443,2025-10-17 05:28:28.000000,user17,Databricks,upload,2923,256.18,12ce7f56-2112-481f-9da0-1cb89a89123e,9812fce7-161c-40de-a265-28aedb30a13f
860e0529-3d6c-41ab-9b80-edb378ae6a50,2025-10-17 05:28:41.000000,user17,Workday,view,515,24.49,12ce7f56-2112-481f-9da0-1cb89a89123e,
58ad0b53-609b-42c0-902d-e4a9d2ca5d23,2025-10-17 05:55:28.000000,user39,SAP,upload,3347,233.54,27147357-ea84-4d92-94d7-ed53f9342c37,8af0f73f-c767-4be7-90ec-6e0bae226de1
5bf77176-7272-4678-b11f-40b5fb66972a,2025-10-17 05:57:09.000000,user37,Snowflake,download,2588,251.79,b9f52256-1aec-48a7-9440-0d10f03d360f,a417c8aa-10f4-4149-ac0d-5e38a83f0690
03ca926b-452d-4dd9-8601-252e34c82141,2025-10-17 06:24:36.000000,user7,GitHub,download,716,203.09,af606420-820d-460c-b305-b5ce7680e3d0,
0ace944b-bb1a-4ab9-a950-01066ba7f203,2025-10-17 06:35:00.000000,user30,GitHub,view,1293,443.99,9233a882-0345-4916-8052-1a9328c2eda8,
275803ba-79e9-4f4c-8447-49b017f4ddbf,2025-10-17 06:37:11.000000,user37,Jira,modify,1237,389.69,b9f52256-1aec-48a7-9440-0d10f03d360f,
1ec474f9-9ad4-4a03-a3e3-3d7f1192fee8,2025-10-17 06:42:24.000000,user17,Workday,view,2122,383.74,12ce7f56-2112-481f-9da0-1cb89a89123e,05aad117-c96c-4b0a-94e1-be69227939d8
24c81e70-6e43-4d8d-ae11-1d36a60bfe70,2025-10-17 06:47:11.000000,user30,Jira,modify,2145,137.65,9233a882-0345-4916-8052-1a9328c2eda8,884da6ac-68da-4189-b5d3-b16429db4d3b
d10388cb-61e8-4142-84c3-0a39ea296e21,2025-10-17 07:16:53.000000,user17,Workday,modify,2444,277.86,12ce7f56-2112-481f-9da0-1cb89a89123e,8fba1cc0-ed98-4402-bf99-afe91cc015ed
60bf051a-25c9-406b-899a-329eb302f583,2025-10-17 07:25:13.000000,user43,Salesforce,view,2618,425.01,6a980c16-c6b7-433e-aced-98e32787ebb2,
cb53bd61-bbb3-416a-b7eb-c3a4daff133a,2025-10-17 08:23:27.000000,user43,Workday,view,663,464.27,6a980c16-c6b7-433e-aced-98e32787ebb2,
a020207c-8c44-4ab8-8a49-d0b215d0e82f,2025-10-17 08:33:35.000000,user23,Salesforce,modify,2940,19.84,bb978f27-85b3-4483-ba10-e00d75414e35,
d7ab7f93-e311-4413-88b2-72a9ba04f1e1,2025-10-17 09:04:01.000000,user23,SAP,modify,2743,220.15,bb978f27-85b3-4483-ba10-e00d75414e35,
5920411d-13de-4ad7-8012-c3c16f75806b,2025-10-17 09:22:08.000000,user17,SAP,download,58,457.79,12ce7f56-2112-481f-9da0-1cb89a89123e,
0b98cb89-35f5-4dbc-89b9-03fcf57fbf6c,2025-10-17 10:04:08.000000,user7,Jira,view,1023,357.21,a9249776-814f-4598-8474-96e03bc047bc,
b01f7c09-0bbc-474c-9859-3f27d3d4d67c,2025-10-17 10:13:18.000000,user11,Workday,download,3002,428.26,9af4cfe9-53d0-44bd-a21d-22d0ebbf0a51,5362b7a8-b5c7-4d77-8476-38ee2d8b5a3d
0cca5a98-5efc-42c0-b615-76eae470fe42,2025-10-17 10:15:53.000000,user11,Snowflake,download,922,468.88,9af4cfe9-53d0-44bd-a21d-22d0ebbf0a51,
f6dd1e47-287a-4004-b0ef-7b03e9d732ae,2025-10-17 10:20:03.000000,user7,Workday,download,1841,118.83,a9249776-814f-4598-8474-96e03bc047bc,
ab68a344-0ba2-4079-b6f6-abd8fb6d4af1,2025-10-17 10:30:55.000000,user23,Workday,download,2102,331.29,bb978f27-85b3-4483-ba10-e00d75414e35,
a40950dc-1a55-4f33-9b7d-f77341774708,2025-10-17 10:48:06.000000,user11,GitHub,download,1967,287.68,9af4cfe9-53d0-44bd-a21d-22d0ebbf0a51,5362b7a8-b5c7-4d77-8476-38ee2d8b5a3d
ac408a11-ccf4-4905-9d92-d850a4092a46,2025-10-17 11:19:14.000000,user3,Snowflake,upload,1378,170.79,4a5939fc-c689-4a39-b175-03f8c7b811fe,3d19837a-c819-4fc5-aeed-111e85b2177b
f939b66d-520f-434c-98c4-6646029bd21c,2025-10-17 11:27:59.000000,user34,GitHub,download,2799,452.63,a8a418cd-d3e0-4c50-a59d-aabc0cda1c46,
474c8ec2-b0d5-485f-a5ed-25a31f2c6366,2025-10-17 11:44:38.000000,user22,Snowflake,modify,959,488.91,aeca6361-9922-4b7a-9d13-ab81e4fcb8ee,
b4a3c3cf-f2c7-40c2-b0ea-4ce1a9e9d51a,2025-10-17 11:53:51.000000,user7,SAP,modify,812,169.82,a9249776-814f-4598-8474-96e03bc047bc,
933d333c-fdf8-4b1e-903e-495735d77744,2025-10-17 12:19:15.000000,user9,Workday,download,3497,236.0,fd99a4c6-bcac-4c39-8e9b-816815c0d3c4,
31b893c7-884d-4462-a7ee-c569eb7a6d44,2025-10-17 12:21:36.000000,user43,Workday,download,2560,223.76,8d119ac6-8845-487c-86e9-a62c8841a3de,
b59ea0e7-cc29-482a-be6b-95909dfed09d,2025-10-17 12:41:11.000000,user9,Workday,download,128,473.42,fd99a4c6-bcac-4c39-8e9b-816815c0d3c4,
d5865d69-3874-4ee4-adae-db1ba70d2474,2025-10-17 12:45:04.000000,user23,GitHub,upload,2918,331.28,bb978f27-85b3-4483-ba10-e00d75414e35,
c7983c32-e129-439d-992a-2516e8e470cc,2025-10-17 12:45:05.000000,user9,SAP,view,1444,371.76,fd99a4c6-bcac-4c39-8e9b-816815c0d3c4,
e2bd7ec9-1aa0-4033-b710-5a7c06a3f2e3,2025-10-17 13:06:51.000000,user30,GitHub,upload,2115,269.16,9233a882-0345-4916-8052-1a9328c2eda8,8d6d0b8b-cb73-4338-987c-ae2958e30fdd
236acf6b-3800-47da-99a2-43fd0a5ec17d,2025-10-17 13:22:19.000000,user43,Workday,view,3076,19.7,8d119ac6-8845-487c-86e9-a62c8841a3de,
e7e205c0-972e-448b-a2d4-2172e73c5a72,2025-10-17 13:36:03.000000,user28,Salesforce,download,1212,332.55,8c9dbdc3-676d-4931-92ff-8cffaea2c944,95758258-8d87-459a-915c-8693af3f6971
a9139c6e-6e13-4ad7-b9c9-3a47b4ea1597,2025-10-17 14:16:07.000000,user21,Databricks,modify,1130,307.25,c23ec881-dee4-4626-b58d-6b94a4055fe1,2264efba-5781-4db7-a183-b63bad14b142
3691a5e0-f350-4de8-b31d-fc6e66017fc9,2025-10-17 14:17:22.000000,user43,Jira,download,496,162.83,8d119ac6-8845-487c-86e9-a62c8841a3de,
abdec77f-b4de-4baa-bef4-0d244a13a8c7,2025-10-17 14:30:58.000000,user35,Databricks,upload,3324,389.21,536bf0f9-c868-41e1-a588-714e48e40e35,
dca415cd-d32b-4fd4-aa08-ff1996b100f2,2025-10-17 14:39:55.000000,user30,Snowflake,modify,1769,480.91,ed29e3c3-8b9f-4220-a2ad-ae91cabda00c,
f3600291-b337-4c67-b1cc-00849d8a2bc3,2025-10-17 14:54:22.000000,user24,Snowflake,modify,3073,400.99,b3b877f0-6fa4-49a6-82a4-7e166c284dbd,765a447d-23f3-420f-8ccc-869682af644d
4bf61749-0adf-4110-a90f-314a3a876a38,2025-10-17 14:59:31.000000,user23,Salesforce,upload,2597,369.69,25e03e3c-9577-491e-8d48-c128a1d8a642,
5e9e93e6-1885-4ea5-9814-e6eda83356ef,2025-10-17 15:00:09.000000,user33,Databricks,view,2133,332.54,87987409-1eae-40e2-b9e1-0fbf4a005b15,cacd43fd-a4c2-4c17-b6da-5a761100dd79
5a97e8c1-4808-413c-bd23-86831a19a656,2025-10-17 15:30:55.000000,user23,Salesforce,download,1529,227.05,bb978f27-85b3-4483-ba10-e00d75414e35,
f5f9e565-3657-4b82-b8ee-5da0734a8d79,2025-10-17 15:32:46.000000,user44,Databricks,upload,3222,144.99,4a8b1adf-0b7b-427a-bcb4-37fd3101374f,
8130e7a5-2e03-4d2a-9dbf-d862c9955531,2025-10-17 15:38:36.000000,user9,GitHub,view,2598,244.04,fd99a4c6-bcac-4c39-8e9b-816815c0d3c4,
a97e0c0d-5aca-4bf2-a336-5dc3cb2178b0,2025-10-17 15:46:05.000000,user23,Databricks,upload,400,188.58,25e03e3c-9577-491e-8d48-c128a1d8a642,
3b669c12-feb7-4943-bed7-53756cf401b8,2025-10-17 16:10:02.000000,user17,Snowflake,download,1275,425.88,c43cdd3f-775f-4c22-a7a5-cfe936680b1c,7da284e1-50c0-4acb-a50e-f58b3cf62ddd
8074771e-82b9-4d80-8570-4f5261aa670a,2025-10-17 16:49:48.000000,user21,Databricks,upload,742,405.84,c23ec881-dee4-4626-b58d-6b94a4055fe1,
0ae14f23-5396-43f0-857e-53090b970ca2,2025-10-17 16:53:18.000000,user48,GitHub,upload,1578,365.88,6bb9eac4-1884-4fc8-858b-ff99a7a4a61d,
e69ca4f1-da88-4fab-b5d6-480092854689,2025-10-17 17:10:35.000000,user9,Salesforce,view,1769,32.76,fd99a4c6-bcac-4c39-8e9b-816815c0d3c4,
b355a367-fcf0-4598-90f6-a8ee0f67bb7c,2025-10-17 17:31:31.000000,user17,Databricks,download,3362,27.22,c43cdd3f-775f-4c22-a7a5-cfe936680b1c,7da284e1-50c0-4acb-a50e-f58b3cf62ddd
4f25a507-adf6-4542-ae6c-1197bffaea02,2025-10-17 17:34:12.000000,user28,Snowflake,modify,3256,381.84,8c9dbdc3-676d-4931-92ff-8cffaea2c944,53c810ba-f7d2-45b4-9eb3-14ee943ece9e
3709d220-b157-41a7-aeb1-baab94ce1304,2025-10-17 17:48:31.000000,user21,Snowflake,download,3569,226.72,c23ec881-dee4-4626-b58d-6b94a4055fe1,2264efba-5781-4db7-a183-b63bad14b142
1055dc3c-fcc9-40f9-955c-b33f2944beb8,2025-10-17 17:54:25.000000,user24,SAP,modify,2020,342.97,b3b877f0-6fa4-49a6-82a4-7e166c284dbd,765a447d-23f3-420f-8ccc-869682af644d
d4774fcf-dd3a-4ecc-85ae-9b80b3dcd24b,2025-10-17 17:58:01.000000,user21,Jira,download,1883,230.38,1847448f-7c95-4727-bbe4-02d8ba72dd28,
6c408ab1-fb15-47d7-85ab-a46560fd8eb2,2025-10-17 18:05:08.000000,user24,GitHub,view,1253,304.32,b3b877f0-6fa4-49a6-82a4-7e166c284dbd,
49a2d2b8-c983-42c7-9dc0-7cb10a2f4b7a,2025-10-17 18:09:34.000000,user24,Jira,modify,302,284.24,b3b877f0-6fa4-49a6-82a4-7e166c284dbd,765a447d-23f3-420f-8ccc-869682af644d
c98afe69-f470-4365-bcf0-617e43eb9757,2025-10-17 18:14:08.000000,user44,GitHub,download,2184,259.01,c2e45b99-d1c1-4b70-958d-dbd10afabd2e,ae991d53-f99a-4e5f-a629-8387fc24799e
2640fc8e-1658-4fff-b51e-3bc94f0fd105,2025-10-17 18:36:28.000000,user30,Snowflake,download,2926,409.77,ed29e3c3-8b9f-4220-a2ad-ae91cabda00c,884da6ac-68da-4189-b5d3-b16429db4d3b
a583ea45-bcbe-4dcd-baab-42adef0ed422,2025-10-17 18:55:49.000000,user21,SAP,download,1764,277.31,c23ec881-dee4-4626-b58d-6b94a4055fe1,2264efba-5781-4db7-a183-b63bad14b142
bd67de22-a3fb-4a44-9f7a-777956c17cb0,2025-10-17 19:50:45.000000,user44,GitHub,download,3122,121.36,4a8b1adf-0b7b-427a-bcb4-37fd3101374f,ae991d53-f99a-4e5f-a629-8387fc24799e
ff879c0d-3496-457e-8b50-d9152d5d665d,2025-10-17 19:52:15.000000,user28,Workday,download,1208,13.89,8c9dbdc3-676d-4931-92ff-8cffaea2c944,b54114d4-e7e5-4f5d-b013-42d35cdb45be
0c528c90-593f-43fd-bbe6-5129109b3a55,2025-10-17 19:59:23.000000,user8,Snowflake,upload,1233,14.42,95d2e370-70a3-4f84-8f93-61a6447c0684,025a888d-be8d-4821-9e43-4e112d04c058
cbaaa870-7bb1-46d1-ab02-749a2def0fe6,2025-10-17 20:01:05.000000,user24,Salesforce,download,1026,43.8,e1bf68f0-e334-4a0f-9cd6-2117cb0be62e,
f133f22e-bcf1-4a22-90ba-6e2ade33b0c7,2025-10-17 20:03:26.000000,user28,Jira,view,2918,295.81,8c9dbdc3-676d-4931-92ff-8cffaea2c944,b54114d4-e7e5-4f5d-b013-42d35cdb45be
3631767c-9c0a-493e-9c4c-d5afdf70f43d,2025-10-17 20:46:10.000000,user21,Jira,download,349,1.75,c23ec881-dee4-4626-b58d-6b94a4055fe1,977d04d1-e85b-4b15-b742-03fad1963760
c1adaece-dcfd-4e59-b5d8-f3fd88d9af27,2025-10-17 20:59:06.000000,user24,Snowflake,view,1054,115.19,e1bf68f0-e334-4a0f-9cd6-2117cb0be62e,05ab8665-9ba5-4f59-a3a0-ad56b715d38f
22bcdb04-ce04-4078-84fd-ff87cb91f698,2025-10-17 20:59:22.000000,user17,SAP,view,421,480.48,75e06ca7-a6c1-4102-b2db-74c5d003019d,9812fce7-161c-40de-a265-28aedb30a13f
2ccba072-ca44-400d-94eb-535bb3b0b53b,2025-10-17 21:05:28.000000,user31,Snowflake,download,2614,262.73,115271a0-2281-439f-9e6a-b3d62885531f,4c01fc74-1a84-43b1-acb2-dd228eae6280
ac315c59-39e2-4b61-9fa0-5dc08d34b9eb,2025-10-17 21:11:15.000000,user44,Jira,modify,769,267.19,4a8b1adf-0b7b-427a-bcb4-37fd3101374f,ae991d53-f99a-4e5f-a629-8387fc24799e
a291a771-be3d-42db-95bf-f5e2c95e809c,2025-10-17 21:17:22.000000,user35,Snowflake,download,1704,240.72,fa7f0469-604d-471d-aac6-6a0493dccdb4,d320074d-1f8d-4a8d-9be0-5d38efb2846e
e08d04a3-e9e2-4f35-b407-c80647ff753e,2025-10-17 21:21:20.000000,user35,GitHub,modify,108,48.63,fa7f0469-604d-471d-aac6-6a0493dccdb4,d320074d-1f8d-4a8d-9be0-5d38efb2846e
663ff25e-5bbd-4432-b0c6-f73a02bfc1c2,2025-10-17 21:24:51.000000,user45,GitHub,modify,1835,248.28,ff49fecb-9876-4c8d-a30b-74949cdc3d6d,a137b113-2e9b-47f1-ae6a-972a79be58b8
a15847f9-d485-496b-92f0-7fa65bd5c6bc,2025-10-17 21:47:14.000000,user24,SAP,download,2538,317.22,b3b877f0-6fa4-49a6-82a4-7e166c284dbd,
52c4fcb6-98cb-48c0-8527-840b0eca7c20,2025-10-17 22:10:13.000000,user31,Snowflake,modify,829,28.06,115271a0-2281-439f-9e6a-b3d62885531f,4c01fc74-1a84-43b1-acb2-dd228eae6280
1f6da8f4-4909-4143-82ea-d4e036e9b595,2025-10-17 22:11:10.000000,user31,GitHub,upload,764,353.66,115271a0-2281-439f-9e6a-b3d62885531f,4c01fc74-1a84-43b1-acb2-dd228eae6280
f32d9959-2dfc-4f65-8f07-0e2ce4ec5826,2025-10-17 22:14:53.000000,user44,Databricks,view,578,437.55,c2e45b99-d1c1-4b70-958d-dbd10afabd2e,
1fb4f9e1-7548-4d4e-bc3e-8fa7ea64acb4,2025-10-17 22:37:10.000000,user48,SAP,download,1227,290.55,6bb9eac4-1884-4fc8-858b-ff99a7a4a61d,
500236d0-2ec2-4c75-a3be-f722c77f3d4a,2025-10-17 22:58:35.000000,user24,Snowflake,upload,2086,26.75,e1bf68f0-e334-4a0f-9cd6-2117cb0be62e,765a447d-23f3-420f-8ccc-869682af644d
83fe0302-cba4-4584-9321-6c7bf9e2d114,2025-10-17 23:05:21.000000,user17,Databricks,modify,784,332.75,75e06ca7-a6c1-4102-b2db-74c5d003019d,7da284e1-50c0-4acb-a50e-f58b3cf62ddd
6f46d9a7-7ff2-43d5-b711-aa70522fa3bd,2025-10-17 23:23:18.000000,user35,Databricks,modify,1210,370.71,fa7f0469-604d-471d-aac6-6a0493dccdb4,
d7ea3960-e545-4788-822e-88dc8f4f34ac,2025-10-17 23:27:05.000000,user36,Workday,modify,678,122.39,c49feb59-a162-4c36-a94f-8db3f836010c,80af903e-90ac-4904-bfab-6d1fe8545a24
46231b4a-7b5a-42ae-926f-2b5235bad201,2025-10-17 23:29:25.000000,user24,SAP,view,3307,8.38,e1bf68f0-e334-4a0f-9cd6-2117cb0be62e,765a447d-23f3-420f-8ccc-869682af644d
3f8d460e-d3d6-4818-85ff-a00cff31037c,2025-10-17 23:42:07.000000,user36,Databricks,modify,2658,87.98,c49feb59-a162-4c36-a94f-8db3f836010c,80af903e-90ac-4904-bfab-6d1fe8545a24
6e0f85ab-5bdc-4291-955e-e22328991b3e,2025-10-18 00:14:13.000000,user31,Workday,download,3466,27.39,115271a0-2281-439f-9e6a-b3d62885531f,980e07e4-d144-4108-ba59-fa5c2a10374a
e37fba35-6780-4047-8713-bd7908499b81,2025-10-18 00:20:49.000000,user35,SAP,upload,2878,10.41,fa7f0469-604d-471d-aac6-6a0493dccdb4,
374c543d-35bc-4eed-9985-4c1507025812,2025-10-18 00:34:07.000000,user36,GitHub,upload,2526,221.92,c49feb59-a162-4c36-a94f-8db3f836010c,b09652bf-7cae-4394-8179-65991dabd0a4
fd064620-5a37-4ff6-a956-e3273f351d07,2025-10-18 00:59:43.000000,user7,Workday,view,1400,344.49,f6940556-2a41-46ab-a730-bcfaf2e59b7a,
16485e37-5ece-43a7-9ea1-75084d910252,2025-10-18 01:39:21.000000,user12,Jira,modify,1544,393.98,089dba51-3272-4848-bd9d-5a1e8dd5b07c,
3ff831b9-a824-4bcf-af74-d8566b6f6f64,2025-10-18 01:43:22.000000,user49,Jira,upload,461,134.03,71683a91-a396-441b-8ab8-7d765e7f3725,4cee5891-d2d2-40af-b68d-88326854505d
7131bc21-420d-47b8-8457-79d5b78c691f,2025-10-18 02:07:45.000000,user7,Workday,download,2637,335.34,f6940556-2a41-46ab-a730-bcfaf2e59b7a,
5bb7579a-04e2-4475-aea6-6f95ebdd2097,2025-10-18 02:13:52.000000,user31,Databricks,download,3396,289.51,115271a0-2281-439f-9e6a-b3d62885531f,4c01fc74-1a84-43b1-acb2-dd228eae6280
21400303-eae2-4b5c-9b84-ff5e664016f4,2025-10-18 02:22:31.000000,user7,Jira,upload,3364,166.93,f6940556-2a41-46ab-a730-bcfaf2e59b7a,
32d653fc-e577-4238-bff8-670d5a8e5568,2025-10-18 02:34:11.000000,user15,Jira,view,671,320.84,37e7f499-0cee-4c43-946c-3905ba923771,ed51d483-4921-415b-a0da-e0550109e071
55fb6cb0-de4c-445b-8470-6bb9270cf170,2025-10-18 03:02:29.000000,user15,SAP,download,2052,461.97,37e7f499-0cee-4c43-946c-3905ba923771,
ef467ea4-55ee-4fd6-b21e-7d69345283df,2025-10-18 03:07:32.000000,user49,Workday,modify,1971,66.27,20bd8ca6-120e-4a7c-953e-7c33ce42fab4,4cee5891-d2d2-40af-b68d-88326854505d
6f1a4dc0-7b8a-45bd-b1a7-bb4e960c672a,2025-10-18 03:14:22.000000,user36,SAP,upload,1395,63.99,c49feb59-a162-4c36-a94f-8db3f836010c,b09652bf-7cae-4394-8179-65991dabd0a4
34d6ac6b-d445-434f-b93e-3bc189753ab5,2025-10-18 03:23:46.000000,user49,Workday,view,420,137.66,20bd8ca6-120e-4a7c-953e-7c33ce42fab4,25164d57-00b3-4fce-9b29-610dad70bedd
021bc907-2694-4bc4-acf2-90ced66ded01,2025-10-18 03:37:04.000000,user49,SAP,modify,2875,231.49,20bd8ca6-120e-4a7c-953e-7c33ce42fab4,69643a0d-af4f-44ea-9a28-a7ed58e098de
a72533c5-f777-4bdd-bd0e-e946ad207cea,2025-10-18 03:45:01.000000,user41,Databricks,upload,742,372.97,62732372-22ed-4cc7-ab3d-0e56fb2c3a62,55307558-5c1b-4689-bee1-b2b3089a369d
30fdf5a0-e01e-4c20-a129-654376508404,2025-10-18 03:53:27.000000,user7,GitHub,modify,2577,236.48,f6940556-2a41-46ab-a730-bcfaf2e59b7a,
37fce8a7-66af-4df9-b8eb-e6ba5d529947,2025-10-18 04:14:39.000000,user35,Databricks,modify,557,68.71,fa7f0469-604d-471d-aac6-6a0493dccdb4,d320074d-1f8d-4a8d-9be0-5d38efb2846e
1556c4d7-3fd8-4baf-93ce-51292e47c6d4,2025-10-18 04:34:23.000000,user7,Workday,modify,1163,331.27,f6940556-2a41-46ab-a730-bcfaf2e59b7a,
